title,address,description,state,token,url
بازی کامپیوتر pc game ،کپی دیتا،نصب بازی,۲ هفته پیش در تهرانپارس شرقی,"۱,۰۰۰ تومان",نو,ga-oxasF,https://divar.ir/v/بازی کامپیوتر pc game ،کپی دیتا،نصب بازی/ga-oxasF
سیستم گیمینگ نسل 13,۲ هفته پیش در چیتگر جنوبی,"۱۲۹,۰۰۰,۰۰۰ تومان",کارکرده,ga-kR8wL,https://divar.ir/v/سیستم گیمینگ نسل 13/ga-kR8wL
فروش سیستم i3-12100 به همراه مانیتور,۲ هفته پیش در درختی,"۸۶,۰۰۰,۰۰۰ تومان",کارکرده,ga-khe8v,https://divar.ir/v/فروش سیستم i3-12100 به همراه مانیتور/ga-khe8v
کامپیوتر PC,۲ هفته پیش در راه آهن,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga-AhlXD,https://divar.ir/v/کامپیوتر PC/ga-AhlXD
مینی کیس اینتل NUC,۲ هفته پیش در سبلان (لشگر),"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,ga-kgZSp,https://divar.ir/v/مینی کیس اینتل NUC/ga-kgZSp
کیس و مانیتور PC,۲ هفته پیش در جنت‌آباد مرکزی,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9sMRR6,https://divar.ir/v/کیس و مانیتور PC/ga9sMRR6
کیس قدیمی,۲ هفته پیش در تاکسیرانی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,ga98rflb,https://divar.ir/v/کیس قدیمی/ga98rflb
ده عدد کیس کامپیوتر,۲ هفته پیش در سلسبیل جنوبی,"۱۰۰,۰۰۰,۰۰۰,۰۰۰,۰۰۰ تومان",کارکرده,ga9grFQO,https://divar.ir/v/ده عدد کیس کامپیوتر/ga9grFQO
دو عدد مانیتور سالم ال جی ۱۷ اینچ,۲ هفته پیش در دولت‌آباد,"۲,۸۰۰,۰۰۰ تومان",کارکرده,ga9Ea-yU,https://divar.ir/v/دو عدد مانیتور سالم ال جی ۱۷ اینچ/ga9Ea-yU
سیستم گیمینگ حرفه‌ای + مناسب بازی  و تدوین,۲ هفته پیش در شهرک استقلال,"۷۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9c5j-v,https://divar.ir/v/سیستم گیمینگ حرفه‌ای + مناسب بازی  و تدوین/ga9c5j-v
خریدار و فروشنده کامپیوتر و مانیتور,۲ هفته پیش در ونک,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga94oN87,https://divar.ir/v/خریدار و فروشنده کامپیوتر و مانیتور/ga94oN87
دسته بازی کامپیوتر pc (نمیدونم سالمه یا نه),۲ هفته پیش در ابوذر,"۵۰۰,۰۰۰ تومان",نیازمند تعمیر,ga983Eho,https://divar.ir/v/دسته بازی کامپیوتر pc (نمیدونم سالمه یا نه)/ga983Eho
کیس گیمینگ و تدوین pc,۲ هفته پیش در سلسبیل شمالی,"۷۸,۰۰۰,۰۰۰ تومان",در حد نو,ga9o3nTc,https://divar.ir/v/کیس گیمینگ و تدوین pc/ga9o3nTc
فروش خریدار کیس ومانیتور ازکل تهران,در نارمک,"۱,۴۰۰,۰۰۰ تومان",نیازمند تعمیر,Aapum25h,https://divar.ir/v/فروش خریدار کیس ومانیتور ازکل تهران/Aapum25h
دسته بازی Excel X-101 آکبند و نو,۲ هفته پیش در نصرت,"۹۵۰,۰۰۰ تومان",نو,ga9kmDyh,https://divar.ir/v/دسته بازی Excel X-101 آکبند و نو/ga9kmDyh
دسته بازی تسکو مدل TG 135W,۲ هفته پیش در نصرت,"۴,۹۰۰,۰۰۰ تومان",نو,ga9U2E7S,https://divar.ir/v/دسته بازی تسکو مدل TG 135W/ga9U2E7S
دسته بازی پاناتک مدل p-g503 بسته 2 عددی,۲ هفته پیش در نصرت,"۵۵۰,۰۰۰ تومان",نو,ga9Im64u,https://divar.ir/v/دسته بازی پاناتک مدل p-g503 بسته 2 عددی/ga9Im64u
سیستم کامپیوتر گیمینگ,در خلیج فارس,"۳۲۵,۰۰۰,۰۰۰ تومان",نو,gawwtUEK,https://divar.ir/v/سیستم کامپیوتر گیمینگ/gawwtUEK
کامپیوتر,در مهرآباد,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga1Qp7bq,https://divar.ir/v/کامپیوتر/ga1Qp7bq
کامپیوتر دانش آموزی windows 7,۲ هفته پیش در شهرری,"۲,۵۵۰,۰۰۰ تومان",در حد نو,ga9wVaWT,https://divar.ir/v/کامپیوتر دانش آموزی windows 7/ga9wVaWT
خریدار کامپیوتر، گرافیک، لپتاپ، قطعات، هارد,در خانی‌آباد,"۱۰۰,۰۰۰,۰۰۰ تومان",نو,ga9M17zK,https://divar.ir/v/خریدار کامپیوتر، گرافیک، لپتاپ، قطعات، هارد/ga9M17zK
لنوو همه کاره ۳۴ اینچ,۲ هفته پیش در امام زاده حسن,"۱۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9IVjx4,https://divar.ir/v/لنوو همه کاره ۳۴ اینچ/ga9IVjx4
اکانت افلاین استو کورسا برای استیم pc,۲ هفته پیش در باغ فیض,"۷۵۰,۰۰۰ تومان",,ga980cXD,https://divar.ir/v/اکانت افلاین استو کورسا برای استیم pc/ga980cXD
کامپیوتر شخصی با تمام لوازم,۲ هفته پیش در ارامنه,"۴۲,۰۰۰,۰۰۰ تومان",کارکرده,ga9oEVXr,https://divar.ir/v/کامپیوتر شخصی با تمام لوازم/ga9oEVXr
سیستم اداری و خانگی,۲ هفته پیش در حکیمیه,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,ga9k0NBd,https://divar.ir/v/سیستم اداری و خانگی/ga9k0NBd
مانیتور سامسونگ,۲ هفته پیش در تهرانپارس شرقی,"۲,۵۰۰,۰۰۰ تومان",در حد نو,ga9cjB9q,https://divar.ir/v/مانیتور سامسونگ/ga9cjB9q
کامپیوتر سامسونگ,۲ هفته پیش در نیروی هوایی (پیروزی),"۱۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9QzP3k,https://divar.ir/v/کامپیوتر سامسونگ/ga9QzP3k
نصب کاترپلاترقدیمی وجدیدسنسور دار pcutکریشن پی کات,در ایرانشهر,,,QaxTSmKv,https://divar.ir/v/نصب کاترپلاترقدیمی وجدیدسنسور دار pcutکریشن پی کات/QaxTSmKv
کیس کامپیوتر سالم و ارزان و سرویس شده مناسب روزمره,۲ هفته پیش در ورزشگاه آزادی,"۵,۲۰۰,۰۰۰ تومان",کارکرده,ga90iNin,https://divar.ir/v/کیس کامپیوتر سالم و ارزان و سرویس شده مناسب روزمره/ga90iNin
کامپیوترحرفه ای گیمینگ رندرطراحی مهندسی کد136,در جوانمردان (اندیشه),"۴۲,۵۰۰,۰۰۰ تومان",کارکرده,gZOW08Ih,https://divar.ir/v/کامپیوترحرفه ای گیمینگ رندرطراحی مهندسی کد136/gZOW08Ih
پرینتر لیبل زن Honeywell PC42T,۲ هفته پیش در امیریه,"۴۶,۵۰۰,۰۰۰ تومان",در حد نو,ga9ISy0b,https://divar.ir/v/پرینتر لیبل زن Honeywell PC42T/ga9ISy0b
کولر آبی پرتابل رابو مدل PC-2500,۲ هفته پیش در درب دوم,"۱۴,۰۰۰,۰۰۰ تومان",نو,ga90RPyp,https://divar.ir/v/کولر آبی پرتابل رابو مدل PC-2500/ga90RPyp
کیس اسمبل شده ddr2 و باندل ddr2,۲ هفته پیش در پرستار,"۴,۰۰۰,۰۰۰ تومان",کارکرده,ga9gRTLi,https://divar.ir/v/کیس اسمبل شده ddr2 و باندل ddr2/ga9gRTLi
مانیتور ال جی 22MR410-B سایز 21.45,۲ هفته پیش در شهرک شریعتی,"۱۰,۰۰۰,۰۰۰ تومان",نو,ga9Qhs3w,https://divar.ir/v/مانیتور ال جی 22MR410-B سایز 21.45/ga9Qhs3w
مانیتور کامپیوتر کیس وباند وغیره وسابجکت دوتاباند,۲ هفته پیش در شهر زیبا,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9wgDwf,https://divar.ir/v/مانیتور کامپیوتر کیس وباند وغیره وسابجکت دوتاباند/ga9wgDwf
کامپیوتر حسابداری,۲ هفته پیش در شهرک غرب,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,ga9oQ9Bw,https://divar.ir/v/کامپیوتر حسابداری/ga9oQ9Bw
سیستم کیس گیمینگ/مانیتور هواوی,۲ هفته پیش در یافت‌آباد,"۷۳,۰۰۰,۰۰۰ تومان",در حد نو,ga9kgzLq,https://divar.ir/v/سیستم کیس گیمینگ/مانیتور هواوی/ga9kgzLq
PSP,۲ هفته پیش در بهارستان,"۲,۵۰۰,۰۰۰ تومان",نیازمند تعمیر,ga8gfvby,https://divar.ir/v/PSP/ga8gfvby
کیس گیمینگ قوی با ظاهری شیک,۲ هفته پیش در باشگاه نفت,"۸۹,۰۰۰,۰۰۰ تومان",کارکرده,ga8gvKvQ,https://divar.ir/v/کیس گیمینگ قوی با ظاهری شیک/ga8gvKvQ
مانیتور و کیبورد و اسپیکر,۲ هفته پیش در شهرک آزادی,"۵,۵۰۰,۰۰۰ تومان",کارکرده,ga8MvJKZ,https://divar.ir/v/مانیتور و کیبورد و اسپیکر/ga8MvJKZ
کیس گیمینگ,۲ هفته پیش در ونک,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,ga8wOhS9,https://divar.ir/v/کیس گیمینگ/ga8wOhS9
دسته بی سیم برای pc (کامپیوتر) ،نینتندو موبایل,۲ هفته پیش در ترمینال غرب,"۱,۵۵۰,۰۰۰ تومان",نو,ga8UulmY,https://divar.ir/v/دسته بی سیم برای pc (کامپیوتر) ،نینتندو موبایل/ga8UulmY
سیستم کامل i9 10900x با گرافیک RTX 3060,در فلسطین (میدان انقلاب),"۲۰۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSI9kZ0,https://divar.ir/v/سیستم کامل i9 10900x با گرافیک RTX 3060/gaSI9kZ0
کیس گیمینگ آماده 3 سال کار کرده در حد نو,۲ هفته پیش در بهار,"۸۰,۰۰۰,۰۰۰ تومان",در حد نو,ga8ot0QP,https://divar.ir/v/کیس گیمینگ آماده 3 سال کار کرده در حد نو/ga8ot0QP
رم ۸ pc4,۲ هفته پیش در مرزداران,"۱۰,۰۰۰,۰۰۰ تومان",در حد نو,ga8QkU2F,https://divar.ir/v/رم ۸ pc4/ga8QkU2F
سی دی جی تی ای سن اندرس فارسی (Pc و لب تاپ),۲ هفته پیش در انبار نفت,"۳۰۰,۰۰۰ تومان",در حد نو,ga8YSrja,https://divar.ir/v/سی دی جی تی ای سن اندرس فارسی (Pc و لب تاپ)/ga8YSrja
کامپیوتر کامل نو,۳ هفته پیش در نیلوفر,"۴۰,۰۰۰,۰۰۰ تومان",نو,ga8MBHO4,https://divar.ir/v/کامپیوتر کامل نو/ga8MBHO4
کیس گیمینگ,۳ هفته پیش در فلاح,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,ga8Ixy3g,https://divar.ir/v/کیس گیمینگ/ga8Ixy3g
سیستم کامل با اسپیکر,۳ هفته پیش در شهرک فردوس (حسینی),"۳,۵۰۰,۰۰۰ تومان",کارکرده,ga8wAxTK,https://divar.ir/v/سیستم کامل با اسپیکر/ga8wAxTK
گامپیوتر ویندوز ۷,۳ هفته پیش در کیانشهر,"۱۷,۸۰۰,۰۰۰ تومان",کارکرده,ga8cw4tm,https://divar.ir/v/گامپیوتر ویندوز ۷/ga8cw4tm
کاسیو  Pac-manپک من مدل  F-91WPC-1ADR,در دکتر هوشیار,"۹,۵۰۰,۰۰۰ تومان",نو,gaRksIGj,https://divar.ir/v/کاسیو  Pac-manپک من مدل  F-91WPC-1ADR/gaRksIGj
کامپیوتر حرفه ای,۳ هفته پیش در شهرک هما,"۱۷۰,۰۰۰,۰۰۰ تومان",در حد نو,ga8Ewgng,https://divar.ir/v/کامپیوتر حرفه ای/ga8Ewgng
mini pc mac core i5,۳ هفته پیش در جمال‌زاده,"۳۲,۰۰۰,۰۰۰ تومان",کارکرده,ga8Egejn,https://divar.ir/v/mini pc mac core i5/ga8Egejn
گیم نت,۳ هفته پیش در پرستار,"۲۶۵,۰۰۰,۰۰۰ تومان",کارکرده,ga78_6kT,https://divar.ir/v/گیم نت/ga78_6kT
کیس کامپیوتر,۳ هفته پیش در تولید دارو,"۳,۵۰۰,۰۰۰ تومان",کارکرده,ga7I_tAL,https://divar.ir/v/کیس کامپیوتر/ga7I_tAL
مینی کیس دل mini case dell 9020,در بهداشت,"۱۵,۵۰۰,۰۰۰ تومان",کارکرده,QasN4O2m,https://divar.ir/v/مینی کیس دل mini case dell 9020/QasN4O2m
خریدار کامپیوتر خراب,۳ هفته پیش در منیریه,"۲,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,ga7guVDF,https://divar.ir/v/خریدار کامپیوتر خراب/ga7guVDF
کیس HP i5 نسل 4 + مانیتور 22 اینچ HP  تمیز,۳ هفته پیش در وحیدیه,"۲۶,۰۰۰,۰۰۰ تومان",در حد نو,ga7Yu6Yn,https://divar.ir/v/کیس HP i5 نسل 4 + مانیتور 22 اینچ HP  تمیز/ga7Yu6Yn
کیس گیمینگ نسل 12,۳ هفته پیش در شاهین,"۹۳,۸۰۰,۰۰۰ تومان",در حد نو,ga7YOau7,https://divar.ir/v/کیس گیمینگ نسل 12/ga7YOau7
مینی کیس hp مناسب گیم,۳ هفته پیش در جوادیه,"۱۳,۵۰۰,۰۰۰ تومان",کارکرده,ga7AOdaL,https://divar.ir/v/مینی کیس hp مناسب گیم/ga7AOdaL
دسته بازی کامپیوتر و یو اس پی,۳ هفته پیش در اتابک,"۶۰۰,۰۰۰ تومان",نو,ga7AelIY,https://divar.ir/v/دسته بازی کامپیوتر و یو اس پی/ga7AelIY
کامپیوتر گیمینگ,۳ هفته پیش در بهجت‌آباد,"۲۳۰,۰۰۰,۰۰۰ تومان",در حد نو,ga78djTD,https://divar.ir/v/کامپیوتر گیمینگ/ga78djTD
۲ عدد کیس کامپیوتر,۳ هفته پیش در اتابک,"۲,۰۰۰,۰۰۰ تومان",کارکرده,ga70tpGo,https://divar.ir/v/۲ عدد کیس کامپیوتر/ga70tpGo
مینی کیس hp prodesk 600g1sff,۳ هفته پیش در نیاوران,"۱۸,۵۰۰,۰۰۰ تومان",در حد نو,ga7UNyjT,https://divar.ir/v/مینی کیس hp prodesk 600g1sff/ga7UNyjT
کامپیوتر i7,۳ هفته پیش در آهنگ,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,ga7Q9r5A,https://divar.ir/v/کامپیوتر i7/ga7Q9r5A
سیستم گیمینگ رندر و هوش مصنوعی حرفه ای,۳ هفته پیش در کن,"۳۰۰,۰۰۰,۰۰۰ تومان",نو,ga7INgSe,https://divar.ir/v/سیستم گیمینگ رندر و هوش مصنوعی حرفه ای/ga7INgSe
کیس گیمیگ نسل ۱۳ با ۳۲ گیگ رم,۳ هفته پیش در باشگاه نفت,"۱۲۸,۰۰۰,۰۰۰ تومان",در حد نو,ga7AtyDN,https://divar.ir/v/کیس گیمیگ نسل ۱۳ با ۳۲ گیگ رم/ga7AtyDN
کامپیوتر قدیمی سالم زیاد استفاده نشده,۳ هفته پیش در یوسف‌آباد,"۴,۰۰۰,۰۰۰ تومان",در حد نو,ga74M2kq,https://divar.ir/v/کامپیوتر قدیمی سالم زیاد استفاده نشده/ga74M2kq
کامپیوتر خانگی در حد نو با تمام متعلقات,۳ هفته پیش در سید خندان (جلفا),"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,ga7wsQ48,https://divar.ir/v/کامپیوتر خانگی در حد نو با تمام متعلقات/ga7wsQ48
کیس گیمینگ,۳ هفته پیش در شهرک ولیعصر جنوبی,"۱,۰۰۰,۰۰۰ تومان",نو,ga7Ecw1W,https://divar.ir/v/کیس گیمینگ/ga7Ecw1W
سیستم فوری,۳ هفته پیش در فردوسی,"۱۴۰,۰۰۰,۰۰۰ تومان",نو,ga7AMtNV,https://divar.ir/v/سیستم فوری/ga7AMtNV
فروش کیس مانیتور و کیبورد,۳ هفته پیش در آسمان,"۱۸,۰۰۰,۰۰۰ تومان",کارکرده,ga7Ibnl0,https://divar.ir/v/فروش کیس مانیتور و کیبورد/ga7Ibnl0
کیس اینتل نسل 14 جدید,در سعادت‌آباد,"۱۵۷,۰۰۰,۰۰۰ تومان",نو,ga7ILVIq,https://divar.ir/v/کیس اینتل نسل 14 جدید/ga7ILVIq
تین کلاینت T540 HP,۳ هفته پیش در مینای جنوبی,"۲۱,۰۰۰,۰۰۰ تومان",کارکرده,ga7wqsZF,https://divar.ir/v/تین کلاینت T540 HP/ga7wqsZF
سیستم گیمینگ/اداری حرفه‌ای + مانیتور 24 اینچ LG,۳ هفته پیش در قصر فیروزه ۲,"۵۹,۰۰۰,۰۰۰ تومان",در حد نو,ga7g6W6S,https://divar.ir/v/سیستم گیمینگ/اداری حرفه‌ای + مانیتور 24 اینچ LG/ga7g6W6S
کیس کامپیوتر,۳ هفته پیش در وحیدیه,"۳۸,۵۰۰,۰۰۰ تومان",کارکرده,ga7g6ILq,https://divar.ir/v/کیس کامپیوتر/ga7g6ILq
کیس کامپیوتر اینتل نسل 12 گیمینگ,در سعادت‌آباد,"۹۶,۵۰۰,۰۰۰ تومان",نو,ga7U6gxq,https://divar.ir/v/کیس کامپیوتر اینتل نسل 12 گیمینگ/ga7U6gxq
پلی استیشن,۳ هفته پیش در دولتخواه جنوبی,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga7IaQRr,https://divar.ir/v/پلی استیشن/ga7IaQRr
خریدار کامپیوتر خراب,۳ هفته پیش در دولت‌آباد,"۲۰,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,ga7EKYXQ,https://divar.ir/v/خریدار کامپیوتر خراب/ga7EKYXQ
کامپیوتر گیمینگ اقتصادی,۳ هفته پیش در شهرک فرهنگیان,"۶۵,۰۰۰,۰۰۰ تومان",کارکرده,ga7EqbmL,https://divar.ir/v/کامپیوتر گیمینگ اقتصادی/ga7EqbmL
کیس کیمینگ نو در حد نو,۳ هفته پیش در کیانشهر,"۶۶,۰۰۰,۰۰۰ تومان",در حد نو,ga7sZnUU,https://divar.ir/v/کیس کیمینگ نو در حد نو/ga7sZnUU
مانیتور ال جی LG CRT سالم,۳ هفته پیش در امام حسین,"۲,۰۰۰,۰۰۰ تومان",کارکرده,ga7U5vNA,https://divar.ir/v/مانیتور ال جی LG CRT سالم/ga7U5vNA
کیس کامل قدرتمند Core i9 و RTX,در فلسطین (میدان انقلاب),"۲۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaUYxJ1b,https://divar.ir/v/کیس کامل قدرتمند Core i9 و RTX/gaUYxJ1b
۴ عدد کیس کامپیوتر,۳ هفته پیش در امیریه,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga783Ng0,https://divar.ir/v/۴ عدد کیس کامپیوتر/ga783Ng0
فروش ویژه سرور قدرتمند HP ProLiant DL360 Gen9,در ستارخان,"۹۴,۰۰۰,۰۰۰ تومان",کارکرده,gafQgqHP,https://divar.ir/v/فروش ویژه سرور قدرتمند HP ProLiant DL360 Gen9/gafQgqHP
مانیتور 15 کامپیوتر,۳ هفته پیش در شهید فکوری,"۷,۵۰۰,۰۰۰ تومان",کارکرده,ga7cXhqv,https://divar.ir/v/مانیتور 15 کامپیوتر/ga7cXhqv
مانیتور ال جی (سالم),۳ هفته پیش در گلستان (شهرک راه آهن),"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga7Im5mH,https://divar.ir/v/مانیتور ال جی (سالم)/ga7Im5mH
دسته بیسیم ۲ کاره پلی استیشن ۲ و PC,در افسریه شمالی,"۱,۷۰۰,۰۰۰ تومان",نو,QartGwTK,https://divar.ir/v/دسته بیسیم ۲ کاره پلی استیشن ۲ و PC/QartGwTK
سیستم گیمینگ سنگین بدون گرافیک,۳ هفته پیش در شهرک خرازی,"۱۹۹,۰۰۰,۰۰۰ تومان",نو,ga7MEHu2,https://divar.ir/v/سیستم گیمینگ سنگین بدون گرافیک/ga7MEHu2
سیستم مخصوص رندر و گیمینگ,۳ هفته پیش در شهرک دانشگاه,"۵۱۰,۰۰۰,۰۰۰ تومان",در حد نو,ga7ozoft,https://divar.ir/v/سیستم مخصوص رندر و گیمینگ/ga7ozoft
