title,address,description,state,token,url
مانیتور ال جی سالم,هفتهٔ پیش در یاخجی آباد,"۱,۵۰۰,۰۰۰ تومان",کارکرده,gaG5VMom,https://divar.ir/v/مانیتور ال جی سالم/gaG5VMom
مانیتور 19اینچ سامسونگ، سیستم کامپیوتر,هفتهٔ پیش در دژکام,"۱۱,۰۰۰,۰۰۰ تومان",در حد نو,gaG1F-ka,https://divar.ir/v/مانیتور 19اینچ سامسونگ، سیستم کامپیوتر/gaG1F-ka
کیس کامپیوتر,هفتهٔ پیش در علم و صنعت,"۳,۲۰۰,۰۰۰ تومان",در حد نو,gaGxlDJI,https://divar.ir/v/کیس کامپیوتر/gaGxlDJI
کامپیوتر آل این وان ۲دستگاه   MSi  All in One درحد,در زاهد گیلانی,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,ga9QAl_G,https://divar.ir/v/کامپیوتر آل این وان ۲دستگاه   MSi  All in One درحد/ga9QAl_G
حرفه ای ترین آل این وان Surface Studio 2 Plus,هفتهٔ پیش در ونک,"۴۴۵,۰۰۰,۰۰۰ تومان",نو,gaGlFW2z,https://divar.ir/v/حرفه ای ترین آل این وان Surface Studio 2 Plus/gaGlFW2z
pc پی سی گیمینگ رندرینگ,هفتهٔ پیش در اسکندری,"۱۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaGRV-Om,https://divar.ir/v/pc پی سی گیمینگ رندرینگ/gaGRV-Om
مانیتور,هفتهٔ پیش در خلیج فارس,"۶,۵۰۰,۰۰۰ تومان",نو,gaGJF5ek,https://divar.ir/v/مانیتور/gaGJF5ek
کامپیوترکیس i5 3570/رم۸/هارد500ت/یکسال گارانتی,در باغ خزانه,"۱۳,۰۰۰,۰۰۰ تومان",در حد نو,gZKbQeAS,https://divar.ir/v/کامپیوترکیس i5 3570/رم۸/هارد500ت/یکسال گارانتی/gZKbQeAS
کامپیوترکیس آل این وان/آیمک اپل/i5/رم۸/اداری,در باغ خزانه,"۲۴,۰۰۰,۰۰۰ تومان",در حد نو,QZTS7-aV,https://divar.ir/v/کامپیوترکیس آل این وان/آیمک اپل/i5/رم۸/اداری/QZTS7-aV
آیمک اپل Core i7 FAT,هفتهٔ پیش در فلسطین (میدان انقلاب),"۳۹,۰۰۰,۰۰۰ تومان",در حد نو,gaGF1yM9,https://divar.ir/v/آیمک اپل Core i7 FAT/gaGF1yM9
کیس گیمینگ اقتصادی درحد,در شهرک کوهسار,"۶۷,۵۰۰,۰۰۰ تومان",در حد نو,gaDhMD0h,https://divar.ir/v/کیس گیمینگ اقتصادی درحد/gaDhMD0h
ست کامل گیمینگ,هفتهٔ پیش در فلسطین (میدان انقلاب),"۲۳۶,۰۰۰,۰۰۰ تومان",در حد نو,gaGFlhUz,https://divar.ir/v/ست کامل گیمینگ/gaGFlhUz
فروش فوری کامپوتر گیمینگ,در سیزده آبان,"۷۳,۰۰۰,۰۰۰ تومان",کارکرده,gaF1z2Br,https://divar.ir/v/فروش فوری کامپوتر گیمینگ/gaF1z2Br
کیس خالی,هفتهٔ پیش در فلسطین (میدان انقلاب),"۸۰۰,۰۰۰ تومان",کارکرده,gaGJE8Vg,https://divar.ir/v/کیس خالی/gaGJE8Vg
کیس کامل با مانیتور  و اسپیکر,هفتهٔ پیش در نازی‌آباد,"۱,۰۰۰ تومان",کارکرده,gaGBU96U,https://divar.ir/v/کیس کامل با مانیتور  و اسپیکر/gaGBU96U
کیس,هفتهٔ پیش در علم و صنعت,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaGxDp4u,https://divar.ir/v/کیس/gaGxDp4u
نصب سیستم عامل ویندوز و لینوکس,هفتهٔ پیش در مدائن,"۴۲۰,۰۰۰ تومان",نو,gaGhDBjN,https://divar.ir/v/نصب سیستم عامل ویندوز و لینوکس/gaGhDBjN
کامپیوترکیسi57500/رم8/هارد ۵۰۰/مانیتور۲۴ips/,در امام زاده حسن,"۴۷,۶۵۰,۰۰۰ تومان",نو,gYnpf_-F,https://divar.ir/v/کامپیوترکیسi57500/رم8/هارد ۵۰۰/مانیتور۲۴ips//gYnpf_-F
کامپیوترکیسi5نسل هشتG5/گرافیکی ومهندسی/رندرینگ,در باغ خزانه,"۳۹,۶۰۰,۰۰۰ تومان",در حد نو,gZGrsCL7,https://divar.ir/v/کامپیوترکیسi5نسل هشتG5/گرافیکی ومهندسی/رندرینگ/gZGrsCL7
case Lenovo V530,هفتهٔ پیش در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",نو,gaGhjmTS,https://divar.ir/v/case Lenovo V530/gaGhjmTS
کیس گیمینگ تکمیل,هفتهٔ پیش در لاله زار,"۸۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaGVz_jX,https://divar.ir/v/کیس گیمینگ تکمیل/gaGVz_jX
مانیتور کامپیوتر,در قاسم‌آباد,"۳,۰۰۰,۰۰۰ تومان",در حد نو,gaJ4cEa7,https://divar.ir/v/مانیتور کامپیوتر/gaJ4cEa7
بازی کامپیوتر PC,هفتهٔ پیش در حکیمیه,"۱۰۰,۰۰۰ تومان",در حد نو,gaGRz8Qh,https://divar.ir/v/بازی کامپیوتر PC/gaGRz8Qh
کیس و مانیتور گیمینگ,در لویزان,"۲۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaA5etA3,https://divar.ir/v/کیس و مانیتور گیمینگ/gaA5etA3
کیس گیمینگ - i5-10400F - RX580 8GB XFX - ASUS B560,هفتهٔ پیش در استاد معین,"۶۲,۵۰۰,۰۰۰ تومان",در حد نو,gaGBjZW4,https://divar.ir/v/کیس گیمینگ - i5-10400F - RX580 8GB XFX - ASUS B560/gaGBjZW4
زودپز پارس زال bpc-3000 آکبند,هفتهٔ پیش در المهدی,"۳,۹۰۰,۰۰۰ تومان",نو,gaG1Clyl,https://divar.ir/v/زودپز پارس زال bpc-3000 آکبند/gaG1Clyl
جعبه کیس,هفتهٔ پیش در کیانشهر,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaGtSU0p,https://divar.ir/v/جعبه کیس/gaGtSU0p
کامپیوتر گیم ddr4 با مانیتور,هفتهٔ پیش در چوب تراش,"۲۴,۰۰۰,۰۰۰ تومان",کارکرده,gaGhCs-r,https://divar.ir/v/کامپیوتر گیم ddr4 با مانیتور/gaGhCs-r
اکانت استیم و بتل نت پیسی steam battle net pc,هفتهٔ پیش در سعادت‌آباد,"۱,۰۰۰,۰۰۰ تومان",,gaGViAGv,https://divar.ir/v/اکانت استیم و بتل نت پیسی steam battle net pc/gaGViAGv
مینی کیس HP,هفتهٔ پیش در مینای شمالی (مخبر),"۲۴,۰۰۰,۰۰۰ تومان",در حد نو,gaGRyx0A,https://divar.ir/v/مینی کیس HP/gaGRyx0A
کامپیوتر رومیزی msi,هفتهٔ پیش در امیر بهادر,"۱۸,۵۰۰,۰۰۰ تومان",در حد نو,gaGRCh2D,https://divar.ir/v/کامپیوتر رومیزی msi/gaGRCh2D
بازی کامپیوتر PC,هفتهٔ پیش در زهتابی,"۱۵۰,۰۰۰ تومان",در حد نو,gaGNyWbW,https://divar.ir/v/بازی کامپیوتر PC/gaGNyWbW
ایمک A1419  27 5k,هفتهٔ پیش در فلسطین (میدان انقلاب),"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaGNSBbD,https://divar.ir/v/ایمک A1419  27 5k/gaGNSBbD
gaming case,هفتهٔ پیش در فلسطین (میدان انقلاب),"۸۱,۵۰۰,۰۰۰ تومان",نو,gaGBCru2,https://divar.ir/v/gaming case/gaGBCru2
کیس کامپیوتر بهمراه متعلقات,هفتهٔ پیش در شهرک رضویه,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaGlR8I4,https://divar.ir/v/کیس کامپیوتر بهمراه متعلقات/gaGlR8I4
کیس کامپیوتر آکواریومی DDR4 و هارد M2 آکبند,هفتهٔ پیش در حر,"۵۱,۰۰۰,۰۰۰ تومان",در حد نو,gaGlxRqy,https://divar.ir/v/کیس کامپیوتر آکواریومی DDR4 و هارد M2 آکبند/gaGlxRqy
کیس گیم و تدوین نسل ۱۲,هفتهٔ پیش در عبدل‌آباد,"۱۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaGhxVlM,https://divar.ir/v/کیس گیم و تدوین نسل ۱۲/gaGhxVlM
مک مینی ۲۰۱۸ Mac Mini,در جردن,"۴۲,۹۰۰,۰۰۰ تومان",کارکرده,gaJk6zoB,https://divar.ir/v/مک مینی ۲۰۱۸ Mac Mini/gaJk6zoB
کامپیوتر خانگی، سیستم، pc,هفتهٔ پیش در مهرآباد جنوبی,"۱۶,۵۰۰,۰۰۰ تومان",در حد نو,gaGVxzKF,https://divar.ir/v/کامپیوتر خانگی، سیستم، pc/gaGVxzKF
hp z2,هفتهٔ پیش در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",در حد نو,gaGVxwlB,https://divar.ir/v/hp z2/gaGVxwlB
ALL in one MSI,هفتهٔ پیش در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",نو,gaGNhuRX,https://divar.ir/v/ALL in one MSI/gaGNhuRX
فروش کامپیوتر گیمنت پخش کننده اصلی قطعات کامپیوتر,هفتهٔ پیش در فلسطین (میدان انقلاب),"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaG9gFRG,https://divar.ir/v/فروش کامپیوتر گیمنت پخش کننده اصلی قطعات کامپیوتر/gaG9gFRG
مینی کیس hp g1,در میدان ولیعصر,"۱۳,۹۰۰,۰۰۰ تومان",در حد نو,galwCkF4,https://divar.ir/v/مینی کیس hp g1/galwCkF4
تفنگ ساچمه ای pc80,هفتهٔ پیش در شمس‌آباد,"۸۸۳,۰۰۰ تومان",نو,gaGpgdGA,https://divar.ir/v/تفنگ ساچمه ای pc80/gaGpgdGA
رام یا رم کامپیوتر pc3 دو گیگ,هفتهٔ پیش در تهرانسر شرقی,"۶۰۰,۰۰۰ تومان",در حد نو,gaFZ_T_q,https://divar.ir/v/رام یا رم کامپیوتر pc3 دو گیگ/gaFZ_T_q
۲ عدد مانیتور به همراه ۳ عدد کیس و ۳ عدد کیبورد,هفتهٔ پیش در اباذر,"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaFFLYBR,https://divar.ir/v/۲ عدد مانیتور به همراه ۳ عدد کیس و ۳ عدد کیبورد/gaFFLYBR
کیس اداری سبک به همراه مانیتور,هفتهٔ پیش در بلوار کشاورز,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaFFa-fP,https://divar.ir/v/کیس اداری سبک به همراه مانیتور/gaFFa-fP
pc گیمینگ,هفتهٔ پیش در پارک شهر,"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaFZ50Rx,https://divar.ir/v/pc گیمینگ/gaFZ50Rx
کیس گیمینگ و تدوین,در نصرت,"۵۷,۰۰۰,۰۰۰ تومان",کارکرده,gaB9RabP,https://divar.ir/v/کیس گیمینگ و تدوین/gaB9RabP
دسته بازی,هفتهٔ پیش در تهرانپارس غربی,"۷۵۰,۰۰۰ تومان",در حد نو,gaFJI4W7,https://divar.ir/v/دسته بازی/gaFJI4W7
کیس کامپیوتر,هفتهٔ پیش در حکیمیه,"۷,۵۰۰,۰۰۰ تومان",در حد نو,gaFVH5wZ,https://divar.ir/v/کیس کامپیوتر/gaFVH5wZ
مینی کیس core i5 نسل ۳,هفتهٔ پیش در شهرک غرب,"۱۰,۵۰۰,۰۰۰ تومان",کارکرده,gaFJHJ9m,https://divar.ir/v/مینی کیس core i5 نسل ۳/gaFJHJ9m
pc کامپیوتر گیمینگ,هفتهٔ پیش در فردوسی,"۱۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaFhmsus,https://divar.ir/v/pc کامپیوتر گیمینگ/gaFhmsus
کامپیوتر به همراه مانیتور,هفتهٔ پیش در تختی,"۷,۰۰۰,۰۰۰ تومان",کارکرده,gaFVmzEW,https://divar.ir/v/کامپیوتر به همراه مانیتور/gaFVmzEW
کامپیوتر 24 هسته ای با رم 64 گیگ و گرافیک 8 گیگ,هفتهٔ پیش در وردآورد,"۴۸,۸۰۰,۰۰۰ تومان",در حد نو,gaFpl8je,https://divar.ir/v/کامپیوتر 24 هسته ای با رم 64 گیگ و گرافیک 8 گیگ/gaFpl8je
مانیتور Samsung Odyssey G9,هفتهٔ پیش در دزاشیب,"۱۶۵,۰۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaFp1VJo,https://divar.ir/v/مانیتور Samsung Odyssey G9/gaFp1VJo
دوربین شکاری ارتشی فلزی عدسی جماهیر شوروی BPC 7X50,در امیرآباد,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,Qaw31UcF,https://divar.ir/v/دوربین شکاری ارتشی فلزی عدسی جماهیر شوروی BPC 7X50/Qaw31UcF
رم سرور اورجینال 8 گیگ سامسونگ PC3L/PC3 10600R ECC,در جی,"۱,۱۵۰,۰۰۰ تومان",در حد نو,gaTIGc1e,https://divar.ir/v/رم سرور اورجینال 8 گیگ سامسونگ PC3L/PC3 10600R ECC/gaTIGc1e
خرید و فروش مانیتور و کیس و قطعات,در فلسطین (میدان انقلاب),"۱,۰۰۰,۰۰۰ تومان",کارکرده,gaUsDcHt,https://divar.ir/v/خرید و فروش مانیتور و کیس و قطعات/gaUsDcHt
پکیج کامل کامپیوتر HP,هفتهٔ پیش در فدک,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaFhU88w,https://divar.ir/v/پکیج کامل کامپیوتر HP/gaFhU88w
مینی کیس اچ پی,هفتهٔ پیش در امین حضور,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,gaFNk9GK,https://divar.ir/v/مینی کیس اچ پی/gaFNk9GK
کیس کامپیوتر گیم,هفتهٔ پیش در میرداماد,"۵۵,۰۰۰,۰۰۰ تومان",کارکرده,gaFtT9Sw,https://divar.ir/v/کیس کامپیوتر گیم/gaFtT9Sw
اسپیکر   Pc برند edifire در حد,هفتهٔ پیش در سعادت‌آباد,"۷,۰۰۰,۰۰۰ تومان",در حد نو,gaFVD9mZ,https://divar.ir/v/اسپیکر   Pc برند edifire در حد/gaFVD9mZ
کیس گیمینگ و رندرینگ قوی,هفتهٔ پیش در شهرآرا,"۱۸۶,۰۰۰,۰۰۰ تومان",در حد نو,gaFVTPc8,https://divar.ir/v/کیس گیمینگ و رندرینگ قوی/gaFVTPc8
کامپیوتر,هفتهٔ پیش در آهنگ,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaFxSvqv,https://divar.ir/v/کامپیوتر/gaFxSvqv
کامپیوتر تین کلاینت,هفتهٔ پیش در استاد معین,"۳۶,۴۰۰,۰۰۰ تومان",در حد نو,gaFliovs,https://divar.ir/v/کامپیوتر تین کلاینت/gaFliovs
کولر آبی سلولزی پلیمری پرتابل نوردن مدل PC-6000,هفتهٔ پیش در شیوا,"۲۶,۵۰۰,۰۰۰ تومان",نو,gaFhCTI4,https://divar.ir/v/کولر آبی سلولزی پلیمری پرتابل نوردن مدل PC-6000/gaFhCTI4
رم 8 Pc3L 12800,در مولوی,"۲,۷۰۰,۰۰۰ تومان",در حد نو,gaFZSP-g,https://divar.ir/v/رم 8 Pc3L 12800/gaFZSP-g
کیس گیمینگ,هفتهٔ پیش در قصر فیروزه ۲,"۲۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaFZCUQu,https://divar.ir/v/کیس گیمینگ/gaFZCUQu
کیس گیمینگ اماده 4090,در مخصوص,"۱,۲۸۰,۰۰۰,۰۰۰ تومان",در حد نو,gaAZGmcc,https://divar.ir/v/کیس گیمینگ اماده 4090/gaAZGmcc
کیس گیمینگ HP چهار گیگ گرافیک,هفتهٔ پیش در بهجت‌آباد,"۴۸,۵۰۰,۰۰۰ تومان",در حد نو,gaFBCtO5,https://divar.ir/v/کیس گیمینگ HP چهار گیگ گرافیک/gaFBCtO5
کامیپوترکیس/i5 2400/رم8/هارد500/فروشگاهی,در باغ خزانه,"۱۴,۸۰۰,۰۰۰ تومان",در حد نو,Qa92i2LG,https://divar.ir/v/کامیپوترکیس/i5 2400/رم8/هارد500/فروشگاهی/Qa92i2LG
کامپیوترکیس i5 4570/رم۴/هارد۵۰۰/یکسال گارانتی,در باغ خزانه,"۱۳,۹۰۰,۰۰۰ تومان",در حد نو,gZKXwgwL,https://divar.ir/v/کامپیوترکیس i5 4570/رم۴/هارد۵۰۰/یکسال گارانتی/gZKXwgwL
مانیتور، کیبرد، کیس کاملا سالم ( کیس فقط فن داره ),هفتهٔ پیش در ستارخان,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaFtB4xd,https://divar.ir/v/مانیتور، کیبرد، کیس کاملا سالم ( کیس فقط فن داره )/gaFtB4xd
مانیتور لنوو,هفتهٔ پیش در گرگان,"۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaFtBrjS,https://divar.ir/v/مانیتور لنوو/gaFtBrjS
کیس و مینی‌کیس وارداتی / شروع از ۹ میلیون,در میدان ولیعصر,"۹,۰۰۰,۰۰۰ تومان",در حد نو,ga2c2Cvr,https://divar.ir/v/کیس و مینی‌کیس وارداتی / شروع از ۹ میلیون/ga2c2Cvr
کیس i5-14600K / 32GB DDR5 / SSD 1TB,در فلسطین (میدان انقلاب),"۱۹۰,۰۰۰,۰۰۰ تومان",کارکرده,gaFNhjJX,https://divar.ir/v/کیس i5-14600K / 32GB DDR5 / SSD 1TB/gaFNhjJX
ای مک ۲۰۱۵ ۲۲ اینچ تمیز iMac 2015 FHD,در فلسطین (میدان انقلاب),"۵۱,۵۰۰,۰۰۰ تومان",در حد نو,gaFJRzsH,https://divar.ir/v/ای مک ۲۰۱۵ ۲۲ اینچ تمیز iMac 2015 FHD/gaFJRzsH
کیس گیمینگ  مادربرد ایسوس نسل ۷,هفتهٔ پیش در خزانه,"۳۹,۰۰۰,۰۰۰ تومان",کارکرده,gaF9QPsq,https://divar.ir/v/کیس گیمینگ  مادربرد ایسوس نسل ۷/gaF9QPsq
آی مک,هفتهٔ پیش در پردیسان,"۸,۰۰۰,۰۰۰ تومان",کارکرده,gaF5gCYX,https://divar.ir/v/آی مک/gaF5gCYX
ای مک ۲۰۱۷ ۲۲ اینچ بسیار تمیز iMac 2017 FHD,در فلسطین (میدان انقلاب),"۶۲,۰۰۰,۰۰۰ تومان",در حد نو,gaF1g5n9,https://divar.ir/v/ای مک ۲۰۱۷ ۲۲ اینچ بسیار تمیز iMac 2017 FHD/gaF1g5n9
کیس کامپیوتر در حد نو کم کار,در بهارستان,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,ga38L58L,https://divar.ir/v/کیس کامپیوتر در حد نو کم کار/ga38L58L
iMac 2017 4K ای مک ۲۰۱۷ 22 اینچ 2 گیگ گرافیک,در فلسطین (میدان انقلاب),"۷۵,۰۰۰,۰۰۰ تومان",نو,QaTYlrBO,https://divar.ir/v/iMac 2017 4K ای مک ۲۰۱۷ 22 اینچ 2 گیگ گرافیک/QaTYlrBO
کامپیوتر آل این وانPavilion HP all in one,هفتهٔ پیش در زاهد گیلانی,"۳۷,۰۰۰,۰۰۰ تومان",در حد نو,gaFRgJIB,https://divar.ir/v/کامپیوتر آل این وانPavilion HP all in one/gaFRgJIB
کیس گیمینگ,هفتهٔ پیش در اباذر,"۲,۰۰۰ تومان",در حد نو,gaFJAe-j,https://divar.ir/v/کیس گیمینگ/gaFJAe-j
کامپیوتر پنتیوم ۵ با مانیتور و کیبورد,هفتهٔ پیش در هفت چنار,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaFJwJBD,https://divar.ir/v/کامپیوتر پنتیوم ۵ با مانیتور و کیبورد/gaFJwJBD
آل این وان ۲۱ اینچ msi تمیز,هفتهٔ پیش در آرژانتین,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaE5_4dO,https://divar.ir/v/آل این وان ۲۱ اینچ msi تمیز/gaE5_4dO
کامپیوترکیسi5/رم۸/هارد۵۰۰/حسابداری/فروشگاهی,در باغ خزانه,"۱۵,۶۰۰,۰۰۰ تومان",در حد نو,AazGQFay,https://divar.ir/v/کامپیوترکیسi5/رم۸/هارد۵۰۰/حسابداری/فروشگاهی/AazGQFay
آل این وان Lenovo,در آرژانتین,"۳۹,۰۰۰,۰۰۰ تومان",نو,gausW_IL,https://divar.ir/v/آل این وان Lenovo/gausW_IL
کامپیوترکیس ومانیتور/6هسته ای/رم۱۶/هاردssd256/tr1,در باغ خزانه,"۲۳,۰۰۰,۰۰۰ تومان",در حد نو,gZc_XTMM,https://divar.ir/v/کامپیوترکیس ومانیتور/6هسته ای/رم۱۶/هاردssd256/tr1/gZc_XTMM
مانیتور سامسونگ ۲۴ اینچ / مدل ls24f350,هفتهٔ پیش در دردشت,"۳۸,۰۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaEx_LY0,https://divar.ir/v/مانیتور سامسونگ ۲۴ اینچ / مدل ls24f350/gaEx_LY0
مینی کیسHp 800 G4 G3 استوک زیر قیمت بازار همکاری,در فاطمی,"۱,۰۰۰ تومان",در حد نو,gabsClDE,https://divar.ir/v/مینی کیسHp 800 G4 G3 استوک زیر قیمت بازار همکاری/gabsClDE
